Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
S5_1373504	0.00809	0.00447	-3.0922E-2	0.02555	0.01314
S5_1402216	0.01468	0.02029	0.02014	-4.1078E-3	-5.2389E-3
S5_1507535	0.0294	0.00633	0.00119	0.01531	0.01374
S5_1564812	0.0283	-5.7768E-3	0.03758	0.00112	-1.0557E-2
S5_1564903	0.02243	-1.0141E-2	0.0329	0.02195	-8.5518E-3
S5_1603814	0.02114	0.01675	0.02452	-7.7352E-3	0.00682
S5_1723982	0.02758	0.00225	-1.5839E-2	-3.83E-3	-1.6245E-2
S5_1930835	0.01639	0.02173	0.02064	0.0077	5.548E-4
S5_1930863	0.01978	0.02346	0.02318	0.00554	0.0043
S5_1930876	0.0197	0.02493	0.02416	3.4423E-4	0.00364
S5_2183413	0.02139	0.01448	0.02523	0.00277	-2.7952E-3
S5_2183414	0.02122	0.01307	0.02742	0.00322	-2.0523E-3
S5_2183461	0.02081	0.0281	0.02838	0.00347	-1.2443E-2
S5_2183508	0.02498	0.00946	0.03572	-7.6204E-3	-3.9726E-3
S5_2306854	-2.1487E-3	-2.6462E-4	-8.7245E-3	-1.7194E-2	6.536E-4
S5_2362763	0.02873	0.0055	-1.4971E-2	-1.491E-2	-2.3454E-2
S5_2661383	0.0192	0.01765	-2.4691E-2	-9.7504E-3	-1.0977E-2
S5_2666974	0.02142	0.02131	-2.3944E-2	0.00259	-1.5785E-2
S5_2709922	0.02743	-4.9617E-3	-2.3257E-2	-2.9792E-2	-1.7908E-2
S5_2805260	0.03438	-1.2559E-3	-1.0629E-2	-1.4841E-2	-2.5795E-2
S5_2818329	0.02659	0.00249	-2.4036E-2	-1.6418E-2	-2.1864E-2
S5_2828502	0.03221	-2.4723E-3	-1.9499E-2	-6.4974E-3	-2.6171E-2
S5_2855438	0.02842	0.00316	-2.0884E-2	-3.1291E-2	-1.2651E-2
S5_2993844	0.03004	-7.7785E-3	-2.0106E-2	-6.117E-3	-5.8299E-3
S5_3054042	-3.1268E-3	-3.9043E-3	-2.2096E-3	8.4381E-4	-1.762E-3
S5_3054043	-2.7155E-3	-4.299E-3	-1.8921E-3	0.00201	-2.2568E-3
S5_3054163	-6.45E-4	-1.7408E-3	-4.7518E-3	5.7292E-4	0.00849
S5_3054166	-1.6261E-3	-2.094E-3	-3.3541E-3	-2.3196E-3	0.0067
S5_3085716	0.0252	-2.6986E-3	-1.6387E-2	-1.4071E-2	-2.9032E-2
S5_3095116	-2.2803E-3	-1.6306E-3	-1.8358E-3	-1.88E-2	0.01873
S5_3191879	7.9139E-4	0.01075	-7.9206E-3	-4.5067E-2	0.02359
S5_3447278	0.00191	-5.4051E-3	0.00301	0.01175	-7.33E-3
S5_3447305	-4.4506E-4	-2.6998E-3	-5.6717E-3	3.1729E-4	0.00655
S5_3472447	0.00607	-2.7977E-2	0.00848	0.00116	-9.6283E-3
S5_3472452	0.00556	-2.9244E-2	0.00771	0.0022	-9.3416E-3
S5_3472562	0.0056	-2.6021E-2	0.00823	-3.0605E-3	-5.8377E-3
S5_3593457	0.02396	0.00449	-9.2076E-3	-2.6017E-3	-1.4384E-3
S5_3593492	0.02396	-3.341E-3	-6.2681E-3	-1.6564E-2	-2.2392E-3
S5_3679211	0.02796	0.00448	-1.0726E-2	1.6575E-4	-1.1712E-2
S5_3696357	-5.7255E-4	0.00254	-7.9663E-3	-3.2754E-2	6.3053E-4
S5_3802648	0.02987	0.00548	-1.2426E-2	-1.9875E-2	-1.4741E-2
S5_3851664	0.0047	0.00801	0.00897	0.00506	-1.4952E-2
S5_3851667	0.00518	0.00778	0.00468	-2.2549E-2	0.00341
S5_3851702	0.00216	-8.5402E-3	0.01509	0.0377	-1.3569E-2
S5_3922972	0.00526	0.00116	-2.9069E-2	0.00922	-1.7581E-2
S5_3923011	0.00917	0.00524	-4.2886E-2	0.01739	-1.164E-2
S5_3923019	0.00892	0.0061	-4.6362E-2	0.01277	-8.233E-3
S5_3923131	0.01083	0.00716	-4.5285E-2	0.01199	-1.2258E-2
S5_3923291	0.00916	0.00637	-4.37E-2	0.00915	-5.8966E-3
S5_4002908	-1.8533E-3	0.00899	-2.6786E-2	-7.0293E-2	0.02394
S5_4002912	-2.4681E-3	0.00723	-2.6525E-2	-7.38E-2	0.02638
S5_4002913	-2.1576E-3	0.00737	-2.6894E-2	-7.2539E-2	0.02753
S5_4002915	-2.2465E-3	0.00766	-2.7105E-2	-7.4648E-2	0.02692
S5_4002921	2.1698E-4	0.01003	-2.4011E-2	-7.4172E-2	0.02927
S5_4002923	-8.0946E-4	0.00852	-2.5979E-2	-7.3702E-2	0.03365
S5_4044853	0.02455	-6.6331E-3	0.0342	-3.8471E-3	7.1159E-5
S5_4204892	0.02064	0.01037	0.02447	0.00142	-7.3151E-4
S5_4213164	0.00699	9.8564E-4	-2.7508E-2	0.01552	-1.3685E-2
S5_4305397	0.02216	0.00795	0.02744	-1.7478E-3	-6.7864E-3
S5_4387366	0.01156	-2.0211E-2	-2.368E-2	-3.6987E-3	-2.8963E-2
S5_4387397	0.01098	-1.9905E-2	-2.3311E-2	3.7179E-4	-2.6266E-2
S5_4387403	0.01316	-1.9917E-2	-2.7112E-2	0.00416	-2.0572E-2
S5_4387548	0.01628	-3.3271E-2	-2.1797E-2	0.0025	-1.7834E-2
S5_4387550	0.01557	-3.3126E-2	-1.9153E-2	0.00517	-1.3399E-2
S5_4387556	0.01585	-3.072E-2	-2.1443E-2	0.01013	-1.1714E-2
S5_4387557	0.01587	-3.0535E-2	-2.1593E-2	0.00959	-1.1366E-2
S5_4387723	0.01583	-3.1092E-2	-3.2526E-2	0.00119	-7.6404E-3
S5_4387729	0.0153	-3.3378E-2	-3.386E-2	9.9933E-4	-1.393E-2
S5_4387780	0.01761	-3.5084E-2	-3.3191E-2	0.00153	-1.6121E-2
S5_4402244	0.03503	-5.137E-3	-1.0633E-2	-8.6139E-3	0.00219
S5_4553383	-7.1169E-4	-4.4582E-3	0.00284	0.01869	-7.1037E-3
S5_4797808	-3.9305E-4	-3.2974E-3	0.00404	0.0241	-1.0915E-2
S5_4822209	4.0546E-4	0.00131	3.5554E-4	-8.7266E-3	0.00313
S5_4833634	1.7032E-4	5.9974E-4	0.0112	0.01301	0.00518
S5_4848774	0.02442	-6.2195E-3	-8.9655E-3	0.0074	0.0254
S5_4978677	0.01566	0.02103	0.01745	-7.4652E-3	0.00672
S5_4987243	0.00228	0.00138	-3.9299E-3	0.0053	-1.672E-3
S5_4987251	-6.7765E-3	0.00427	-2.0283E-2	-3.7122E-2	0.0198
S5_5209985	-4.8773E-3	-8.7828E-3	-2.2181E-2	-5.3038E-2	0.02274
S5_5210474	0.01019	-4.3955E-2	0.03172	0.02779	-8.5806E-3
S5_5210481	-7.1368E-3	0.00119	-1.2521E-2	0.0011	-3.4124E-4
S5_5210487	-4.8415E-3	0.00388	-2.0994E-2	-1.2324E-2	7.4409E-5
S5_5212446	-2.7822E-3	-1.4179E-3	-1.3315E-2	0.00671	0.01807
S5_5260806	0.01664	0.02042	0.02439	-4.0321E-3	-1.4917E-2
S5_5331712	-1.6635E-3	-2.7856E-3	0.01698	0.02671	-4.4522E-3
S5_5379901	-1.495E-3	-3.1821E-3	-1.003E-2	-8.3152E-3	-1.5082E-2
S5_5383170	-1.0247E-3	-1.3284E-2	0.0177	0.05029	0.00532
S5_5441811	0.00191	-3.7387E-3	8.2267E-4	0.01289	-5.5763E-3
S5_5584931	0.01005	0.00854	-1.9905E-2	0.01866	0.01707
S5_5607814	0.02366	-4.5339E-3	8.7387E-4	0.00894	9.4743E-4
S5_5650855	0.00565	-2.4338E-2	0.00762	-3.2969E-4	-5.9388E-4
S5_5651014	0.01407	0.01819	0.01965	-2.5587E-3	-1.3043E-2
S5_5659369	0.02511	0.00422	0.00159	-9.8346E-4	0.01631
S5_5659667	0.01395	-9.9061E-3	0.01394	-5.3678E-3	0.00541
S5_5659773	0.02204	-4.2639E-5	0.02639	-9.5057E-3	8.4279E-4
S5_5759153	0.00108	-4.4036E-3	0.00525	0.01597	-3.4154E-3
S5_5770094	0.01171	0.01301	0.0172	0.00175	-8.5294E-3
S5_5839406	0.01397	-3.1602E-2	-2.0686E-2	0.00301	0.02241
S5_5907930	0.01554	-2.235E-2	-2.0981E-2	0.0071	0.02394
S5_5907963	0.01568	-2.1776E-2	-1.9972E-2	0.00711	0.01895
S5_5908029	0.01861	-2.8506E-2	-2.9472E-2	0.01194	0.03016
S5_5908032	0.01872	-2.8729E-2	-2.963E-2	0.01061	0.03241
S5_5908071	0.01645	-2.7434E-2	-2.7599E-2	0.01788	0.02472
S5_5908077	0.01582	-2.9192E-2	-2.2191E-2	0.01993	0.0197
S5_5908083	0.01254	-2.5448E-2	-1.8989E-2	0.01764	0.01272
S5_5908129	0.0093	-2.0173E-2	-1.4881E-2	0.00815	0.01149
S5_5908148	0.01652	-3.4117E-2	-1.0256E-2	0.01858	0.0178
S5_5908155	0.01636	-3.3868E-2	-8.7409E-3	0.01624	0.02657
S5_5908158	0.01651	-3.1315E-2	-9.1662E-3	0.01536	0.02593
S5_5908182	0.0185	-2.7039E-2	-1.4001E-2	0.02202	0.03316
S5_5908247	0.0063	-1.8043E-2	-1.0489E-2	0.01084	0.00256
S5_5908248	0.00683	-1.9847E-2	-1.0601E-2	0.0093	0.00457
S5_5939135	0.00856	-3.4776E-2	0.00898	-5.2877E-3	-3.2642E-3
S5_5939311	0.0098	0.00717	-3.4906E-2	0.01908	0.03097
S5_5939361	0.00851	0.00404	-3.6262E-2	0.01806	0.02614
S5_5997264	9.8108E-4	-2.1417E-3	0.00734	0.00923	-1.8501E-3
S5_6090086	0.00834	0.00525	-3.3398E-2	0.0134	0.0256
S5_6129242	0.01941	-7.7479E-3	-1.3428E-2	0.01243	0.02198
S5_6195639	-5.221E-3	-1.2247E-2	8.3226E-4	6.4955E-4	0.02343
S5_6195640	-3.2275E-3	-5.117E-3	0.00187	0.01382	0.00833
S5_6195642	-4.302E-3	-5.404E-3	-3.4104E-4	0.00662	4.9178E-4
S5_6195685	0.00457	0.00257	0.00709	0.01139	-1.027E-2
S5_6425896	0.01084	0.01799	0.0135	-1.9765E-3	0.00289
S5_6470888	0.00811	-3.0149E-2	0.00979	-5.1293E-3	-6.412E-3
S5_6472753	-8.4187E-4	-7.4815E-3	0.00227	0.02801	-6.1932E-3
S5_6472754	-8.31E-4	-7.6883E-3	0.00239	0.02773	-5.4517E-3
S5_6472793	0.00303	0.00513	-5.8135E-3	-4.7235E-2	0.01706
S5_6581750	0.0247	0.03275	-1.0778E-2	0.01204	0.02989
S5_6581775	0.02565	0.02792	-1.2265E-2	0.01235	0.03351
S5_6581800	0.02449	0.02546	-7.1383E-3	0.01131	0.01875
S5_6581821	0.02143	0.02712	-9.2846E-3	0.01164	0.01911
S5_6679434	0.03152	0.00259	-3.9197E-3	0.005	0.02378
S5_6679523	0.01431	0.0215	0.02108	0.00452	-1.2264E-2
S5_6689084	0.02975	-9.9103E-3	-7.9881E-3	0.00442	0.0281
S5_6689097	0.03094	-4.6001E-3	-4.1022E-3	-2.1152E-3	0.02795
S5_6740711	0.02703	-1.135E-2	0.00601	0.00665	0.02062
S5_6759679	0.01407	0.01575	0.01674	0.01203	-5.9679E-3
S5_6761687	0.0345	0.00415	-1.9939E-3	0.00559	0.0197
S5_6761696	0.03719	-4.896E-4	-4.721E-3	0.00954	0.00772
S5_6761756	0.03663	0.00221	-2.9133E-3	0.00751	0.02812
S5_6815175	0.00798	-3.2602E-2	0.01166	-5.8504E-3	-5.934E-3
S5_6815178	0.03587	-5.1601E-3	-4.7815E-3	-8.3525E-3	0.0339
S5_6815208	0.00727	-2.9045E-2	0.00856	-9.972E-3	-4.36E-3
S5_6815214	0.00752	-3.0344E-2	0.00881	-1.1781E-2	-4.4722E-3
S5_6815293	0.00617	-2.6119E-2	0.00885	-1.4668E-3	-7.7385E-3
S5_6815305	0.00761	-2.9284E-2	0.01262	-2.368E-3	-7.2624E-3
S5_6815361	0.00713	-3.1823E-2	0.00904	-5.2096E-3	-1.0966E-2
S5_6815362	0.00764	-3.3436E-2	0.00908	-8.1013E-3	-1.1096E-2
S5_6815363	0.00735	-3.329E-2	0.00928	-7.1968E-3	-1.0958E-2
S5_6827480	0.01894	-2.9033E-3	-1.4338E-2	0.01237	0.02437
S5_6827842	0.00281	0.00145	0.00805	-1.7099E-3	0.01103
S5_6827845	-2.0378E-3	8.5E-4	-1.686E-2	-2.231E-2	0.00175
S5_6827873	4.2315E-4	0.00535	-7.2035E-3	-2.1416E-2	-7.275E-3
S5_6844809	0.00657	5.2268E-4	-3.4324E-2	0.02454	0.02118
S5_6851588	0.02588	-1.515E-2	0.03844	0.0038	-1.4514E-2
S5_6851876	0.02568	-1.5564E-2	0.03282	-1.2599E-2	-1.364E-2
S5_6975106	0.00725	0.01079	-4.2109E-2	-1.5822E-2	0.05556
S5_6975129	0.00484	0.00731	-4.4318E-2	-1.3495E-3	0.05259
S5_6975182	0.01103	0.02577	-4.5737E-2	-3.7906E-2	0.05033
S5_6975222	0.00985	0.02211	-4.5768E-2	-4.4845E-2	0.04338
S5_6975224	0.01026	0.02309	-4.372E-2	-4.2587E-2	0.04975
S5_6975225	0.01008	0.02312	-4.392E-2	-4.2947E-2	0.05031
S5_6975227	0.01014	0.02267	-4.4312E-2	-4.7164E-2	0.04963
S5_6975247	0.00594	0.01132	-4.562E-2	-1.7884E-2	0.04783
S5_6975309	0.01025	0.00885	-4.4752E-2	0.01471	0.04273
S5_6975327	0.0102	0.01013	-4.4979E-2	0.01428	0.04436
S5_6975432	0.01028	0.00765	-4.279E-2	0.0172	0.03634
S5_6975471	0.01155	0.00805	-4.2317E-2	0.01597	0.03347
S5_7005854	0.02863	-1.502E-2	-9.4882E-3	-3.2076E-2	0.02937
S5_7005868	0.02672	-2.2034E-2	-5.5365E-3	-5.6012E-3	0.03521
S5_7005893	0.02501	-1.2323E-2	-9.1225E-3	-2.9288E-2	0.02238
S5_7005941	0.02518	-2.0206E-2	-8.108E-3	-9.307E-3	0.02587
S5_7005951	0.02837	-1.9477E-2	-2.1581E-2	-8.8008E-4	0.03394
S5_7006002	0.02889	-1.9333E-2	-1.5175E-2	0.00553	0.03365
S5_7006027	0.03379	-1.8764E-2	-9.6357E-3	0.01015	0.03011
S5_7006093	0.01752	0.02193	-1.4094E-2	0.00943	0.02204
S5_7006094	0.01744	0.02009	-1.4593E-2	0.00727	0.02249
S5_7006095	0.01671	0.02107	-1.5404E-2	0.00969	0.02064
S5_7009073	6.2593E-4	-7.5964E-3	1.1869E-4	0.00569	0.00544
S5_7011420	-1.3147E-3	-4.9655E-3	0.00775	-1.2346E-3	-5.4717E-3
S5_7011421	-5.392E-4	-7.0299E-3	0.0103	0.01655	-8.7819E-3
S5_7016358	0.01396	-3.0857E-2	-2.309E-2	0.01759	0.0079
S5_7016402	0.01276	0.01892	0.01699	-4.1718E-3	-8.6075E-3
S5_7016403	0.01232	0.01835	0.01627	-4.8515E-3	-7.8726E-3
S5_7050443	0.01413	0.02058	0.01903	0.00934	-7.4647E-3
S5_7050449	0.01245	0.0191	0.01583	0.00198	-5.3761E-3
S5_7050490	0.01379	0.0189	0.01731	0.00919	-8.292E-3
S5_7050493	0.01394	0.01915	0.01717	0.00795	-8.5138E-3
S5_7050590	0.01459	0.02269	0.01999	0.00672	-1.0275E-2
S5_7050611	0.01432	0.02196	0.02033	0.00456	-1.1902E-2
S5_7086935	0.03391	-2.4001E-3	-2.2651E-3	-1.3153E-2	0.02734
S5_7086939	0.03312	-2.3285E-4	-4.2113E-3	-1.4328E-2	0.02984
S5_7086975	0.03512	-3.368E-4	-1.2111E-3	-7.9242E-3	0.01673
S5_7086982	0.03437	-1.7672E-3	-1.5009E-3	-8.6167E-3	0.01772
S5_7087014	0.0325	0.00163	-4.6635E-3	0.00847	0.02788
S5_7092292	0.03049	0.01113	-7.5756E-3	0.00377	0.02774
S5_7107605	0.02663	0.00228	-5.9243E-3	-3.2401E-3	0.01599
S5_7139604	0.01816	-2.1641E-3	0.02485	-2.5033E-4	0.00205
S5_7139660	0.00446	0.00181	0.01435	0.00322	0.00287
S5_7166987	0.0123	0.01546	0.01739	0.00328	-7.8198E-3
S5_7166994	0.02097	0.02041	-1.7058E-2	0.02092	0.01701
S5_7167101	0.02094	0.024	-1.5063E-2	0.00871	0.02706
S5_7167184	0.02754	9.4675E-4	0.00176	0.01467	0.01879
S5_7185624	-4.1483E-3	-1.1395E-2	-9.3278E-3	0.00351	0.01164
S5_7223538	0.01404	0.01651	0.01959	0.00291	-7.9856E-3
S5_7241276	0.02418	-7.0415E-3	-1.3435E-2	0.00429	0.02
S5_7303889	0.01139	0.01689	0.01523	-9.4859E-4	-8.9762E-3
S5_7381779	0.01541	-7.2126E-3	0.01839	-3.664E-3	0.00323
S5_7485641	0.00603	0.00368	0.01084	0.00955	-1.2627E-2
S5_7485644	0.00608	0.0025	0.00734	0.00104	0.00657
S5_7536184	0.00566	-2.6962E-2	0.00863	-2.4093E-3	-5.0649E-3
S5_7536244	0.00748	-2.7419E-2	0.00868	-3.4199E-3	-7.0565E-3
S5_7652015	0.01402	-8.8279E-3	-1.4076E-2	0.00727	0.01151
S5_7652032	0.02505	0.00318	-1.8262E-4	-9.2641E-4	0.01326
S5_7652044	0.02743	0.00402	-2.4909E-3	0.00298	0.01925
S5_7729776	0.00716	-2.6867E-2	0.00847	-4.5156E-3	-3.235E-3
S5_7736615	0.00131	-4.3916E-3	0.00415	-7.3044E-3	0.00273
S5_7736730	0.00776	-4.1337E-2	0.0149	0.00549	-9.1927E-4
S5_7780606	0.00395	-4.2823E-3	0.01431	0.01905	-5.961E-3
S5_7832572	0.02846	0.00776	-7.0509E-3	-1.1215E-2	0.02212
S5_8051333	0.00211	0.00773	-6.5125E-3	-3.4774E-2	0.01903
S5_8051335	-2.8145E-3	-2.3885E-3	-9.2888E-3	-4.1923E-2	0.0077
S5_8051362	-1.2102E-3	-3.8332E-3	7.2594E-4	-1.3188E-2	0.00514
S5_8219629	0.02758	-1.6506E-2	-1.2716E-2	0.00392	0.02412
S5_8219644	0.02683	-1.7501E-2	-1.1926E-2	0.01598	0.01877
S5_8250797	-2.7062E-3	-5.6401E-3	0.00204	0.02246	7.2646E-4
S5_8279090	0.0291	-8.1521E-3	-9.8528E-3	0.01352	0.02882
S5_8279130	0.02811	-8.2852E-3	-8.3753E-3	0.01782	0.01959
S5_8279134	0.02812	-8.183E-3	-8.5958E-3	0.01909	0.01898
S5_8343779	-2.2314E-4	-6.6903E-3	-2.0351E-4	0.00863	-1.2309E-2
S5_8343780	3.913E-4	-8.8925E-3	0.00331	0.01347	-6.3627E-3
S5_8356057	0.01308	0.01451	0.01597	-6.7776E-3	-5.145E-4
S5_8356072	0.01438	0.01507	0.01792	-1.0922E-2	0.00344
S5_8356076	0.0146	0.01412	0.01784	-9.3439E-3	0.00336
S5_8356097	0.01259	0.01235	0.01368	-4.1348E-3	0.00405
S5_8356150	0.01029	0.01277	0.01289	-1.2785E-2	0.00129
S5_8367309	0.01778	0.01845	-2.6212E-2	0.01021	0.0313
S5_8383168	0.00612	-1.753E-2	0.00405	0.00777	-5.3264E-3
S5_8443362	0.01952	-1.9917E-2	-2.5366E-2	-4.5344E-4	-8.4764E-3
S5_8443364	0.01897	-2.3426E-2	-2.4834E-2	0.00188	-8.1145E-3
S5_8443366	0.01928	-2.1318E-2	-2.528E-2	0.00335	-1.2401E-2
S5_8443369	0.01888	-2.2215E-2	-2.2998E-2	0.00207	-1.2962E-2
S5_8443370	0.01874	-2.1185E-2	-2.3826E-2	0.00604	-1.2739E-2
S5_8498653	0.00285	-7.649E-4	0.00569	0.01017	-6.3041E-3
S5_8516692	0.02158	0.00463	-9.5007E-3	-2.0267E-3	-1.7516E-2
S5_8516753	0.02772	0.00339	-3.7913E-3	4.5902E-4	-1.8883E-2
S5_8591000	0.03162	-5.5382E-3	-9.6833E-3	-7.143E-3	-1.9048E-2
S5_8591024	0.03115	-4.8471E-3	-8.1873E-3	-1.2455E-2	-2.7383E-2
S5_8591036	0.03108	-5.7281E-3	-1.0562E-2	-1.7258E-2	-2.7327E-2
S5_8591071	0.01363	-2.2709E-2	-2.9975E-2	0.00377	-2.9446E-2
S5_8591086	0.00511	-2.6338E-2	0.00829	0.00128	-4.1656E-3
S5_8591175	0.01151	-2.8026E-2	-2.701E-2	0.00583	-1.5541E-2
S5_8657671	0.02116	-1.7996E-3	-1.4262E-2	-7.0982E-3	-1.2655E-3
S5_8657685	0.01388	-2.0624E-2	-2.3226E-2	0.00265	-2.2529E-2
S5_8731927	-4.0903E-3	-6.8793E-3	-2.0855E-3	0.01639	0.00585
S5_8738291	0.0102	0.00964	0.0151	0.01022	-7.1627E-3
S5_8738316	0.00804	0.00956	0.0122	0.00791	-1.0714E-2
S5_8914572	0.02654	-7.2082E-3	-1.2438E-2	0.00283	-2.1187E-2
S5_8949523	0.02436	-1.9448E-3	-2.0162E-2	-1.5231E-2	-4.1827E-2
S5_8949527	0.01965	0.01465	-2.5325E-2	-2.0271E-3	-4.4046E-2
S5_8955567	0.00937	-2.696E-2	0.01502	-1.6523E-3	-1.1804E-3
S5_8955633	0.02645	-5.1886E-3	-1.4549E-2	7.3326E-4	-2.8029E-2
S5_9079839	0.02504	-9.7212E-3	-2.601E-2	-3.895E-3	-8.5363E-3
S5_9229606	8.3091E-4	-4.2805E-3	0.00178	0.00479	-4.1643E-3
S5_9243781	0.02114	-6.5363E-3	-1.3853E-2	0.00971	-9.4881E-3
S5_9285088	0.007	0.00469	-4.4793E-2	0.01083	-2.6495E-2
S5_9441502	0.00686	-2.3915E-2	0.00781	-2.4574E-3	-2.7658E-3
S5_9441529	0.01021	0.00267	-2.8148E-2	0.01067	-2.6443E-2
S5_9781171	0.00504	-2.3319E-2	0.00706	0.0032	-5.1602E-3
S5_9807432	0.02909	0.00764	-6.78E-3	0.0018	-2.442E-2
S5_9807454	0.00686	-2.267E-2	0.00761	-5.8911E-4	-5.163E-3
S5_9807481	0.0078	-2.4303E-2	0.00974	-3.0502E-3	-6.4909E-3
S5_9807485	0.00744	-2.2682E-2	0.0087	-5.4906E-3	-8.4834E-3
S5_9807495	0.00669	-2.511E-2	0.00775	-8.2111E-3	-5.3654E-3
S5_9807501	0.00853	-2.2732E-2	0.00806	-7.7164E-3	-6.5936E-4
S5_9807502	0.00906	-2.4426E-2	0.00728	-8.4333E-3	-7.268E-4
S5_9807503	0.01134	-1.9857E-2	0.00597	-1.457E-2	-1.2314E-2
S5_9807504	0.01243	-1.879E-2	0.00468	-1.6413E-2	-4.6839E-3
S5_9874026	0.03731	0.00264	-1.6021E-2	-2.162E-2	-2.7978E-2
S5_9874144	0.0369	-4.3913E-3	-1.1771E-2	-1.7219E-2	-2.4987E-2
S5_9874177	0.02681	0.03247	-1.8584E-2	-2.5671E-3	-4.1566E-2
S5_9874384	0.03507	-7.4877E-4	-1.634E-2	-3.3825E-3	-3.2588E-2
S5_9874437	0.01938	0.02811	-1.8516E-2	0.00233	-3.9308E-2
S5_9874541	0.00404	-2.0214E-2	0.00954	0.00398	-9.4141E-3
S5_10018389	0.01234	-1.679E-2	-3.5461E-2	-2.3525E-3	-1.039E-3
S5_10044119	0.01219	0.01523	0.01666	0.00794	-1.1938E-2
S5_10044123	0.01229	0.01495	0.01663	0.00724	-1.2596E-2
S5_10044126	0.01265	0.01555	0.01749	0.00891	-1.2961E-2
S5_10044165	0.01418	0.02184	0.02076	-2.2022E-5	-8.1377E-3
S5_10069601	0.02349	-1.6656E-4	-1.9504E-2	-3.0098E-2	-1.2682E-2
S5_10069677	0.02742	-1.2165E-3	-1.5816E-2	-1.6348E-2	-3.622E-2
S5_10069698	0.02584	-3.6363E-3	-1.9029E-2	-2.8651E-2	-2.1313E-2
S5_10069708	0.02524	7.1919E-4	-1.9016E-2	-3.3509E-2	-1.6508E-2
S5_10069724	0.0284	0.00519	-1.7629E-2	-5.1589E-2	-2.2527E-2
S5_10069730	0.02896	0.00316	-1.5998E-2	-4.5431E-2	-2.2707E-2
S5_10069731	0.02874	0.00291	-1.706E-2	-4.6549E-2	-2.041E-2
S5_10069732	0.02919	0.00327	-1.6912E-2	-4.7818E-2	-1.9589E-2
S5_10069742	0.02948	0.00156	-1.9615E-2	-4.3337E-2	-2.3011E-2
S5_10069773	0.00733	-3.1915E-2	0.00805	-6.9612E-3	-6.3142E-3
S5_10069990	0.03494	0.00166	-1.7763E-2	-4.3269E-2	-2.3956E-2
S5_10070162	0.03632	0.00663	-1.5935E-2	-3.4883E-2	-2.7096E-2
S5_10070192	0.03108	0.00717	-1.3929E-2	-3.3332E-2	-3.0691E-2
S5_10404524	-5.1342E-3	-9.0932E-3	-1.665E-3	0.00191	-2.9245E-4
S5_10862346	0.02673	-5.5933E-3	-1.036E-2	-2.5281E-4	-1.1571E-2
S5_10862422	0.02864	-1.3385E-2	-9.2918E-3	-1.3053E-2	-4.1766E-2
S5_11619128	0.0093	0.00628	-4.6714E-2	0.01143	-1.8922E-2
S5_12013156	-3.2444E-3	7.739E-4	-8.3603E-3	-6.1965E-3	-1.5197E-2
S5_12593565	0.003	8.5792E-4	0.00602	0.00802	-3.9607E-3
S5_13086874	-5.0529E-4	-1.5574E-3	0.00385	-7.5196E-3	0.00879
S5_13108258	0.02629	0.00828	-2.2967E-3	-1.5638E-2	-3.8279E-2
S5_13424939	-2.483E-3	-1.7689E-5	-1.3692E-2	-4.1152E-2	0.01686
S5_13424962	0.00112	-2.9835E-4	-5.4425E-5	0.00557	-3.9249E-3
S5_13710211	0.03448	0.00698	-1.0662E-2	-7.8555E-3	-1.911E-2
S5_13864921	0.01868	-3.2098E-3	0.02306	-1.806E-2	0.00702
S5_14276831	0.03206	-1.2156E-2	-8.9432E-3	-1.1341E-2	-1.8859E-2
S5_14276895	0.0055	0.00121	0.00793	0.00807	0.00219
S5_14276947	0.01492	0.01582	-1.4898E-2	0.00836	-1.4975E-2
S5_14276948	0.01536	0.01582	-1.5162E-2	0.00556	-2.0031E-2
S5_14546656	-2.2272E-3	-3.4223E-3	0.00368	0.00445	4.9166E-4
S5_14745637	-3.5327E-3	-6.6926E-3	0.00353	0.01822	-1.5335E-2
S5_14745638	-3.7146E-3	-8.7793E-3	-5.9334E-4	0.01289	-1.82E-2
S5_14745640	0.00186	0.00312	-2.9546E-3	-3.3022E-2	0.04135
S5_14884490	0.01906	-2.0156E-2	-2.7976E-2	0.00358	-1.1748E-2
S5_14900334	0.00697	0.00154	-3.5745E-2	0.01385	-2.9021E-2
S5_14900468	0.01438	-2.6644E-2	-3.6112E-2	0.0049	-3.2893E-2
S5_14900586	0.01291	-2.4468E-2	-2.9014E-2	-3.8878E-3	-2.7993E-2
S5_14900587	0.01208	-2.2608E-2	-2.955E-2	-4.4761E-3	-2.6379E-2
S5_14900589	0.01218	-2.298E-2	-2.9627E-2	-4.9079E-3	-2.5886E-2
S5_14900592	0.01304	-2.6066E-2	-2.8047E-2	-3.9824E-3	-2.6932E-2
S5_14900614	0.01223	-2.6618E-2	-2.8439E-2	-1.5993E-3	-1.7208E-2
S5_14933652	0.0289	-1.2741E-2	-1.5123E-2	-5.4094E-4	-2.1802E-2
S5_14933682	0.02706	-1.4934E-2	-1.8183E-2	-3.9036E-4	-3.0956E-2
S5_15004664	0.02482	0.02864	-2.4744E-2	0.01109	-2.5623E-2
S5_15004707	0.02455	0.02594	-2.041E-2	0.00769	-4.5351E-2
S5_15004723	0.02494	0.02777	-1.8432E-2	0.00456	-3.554E-2
S5_15104223	-6.4895E-5	-4.0933E-3	0.00406	0.02552	-1.3497E-2
